pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,zncc,peak_ratio,pose_peak,n_hyp,secs
test_A_00000000,A,1,finfet_14nm,1,310.29036781439254,335.82386632668306,9.75228803210116,1.8522376622030563,310.35649913549423,335.89402797818184,9.768110867937157,1.751446404835871,0.9179772138595581,0.7225322723388672,0.02546340920928905,0.7620438933372498,3,12.060183411998878
test_A_00000005,A,2,finfet_7nm,1,93.25826964635444,379.73528701992205,8.150307194758732,3.1359514213127118,92.82370674610138,379.7912748157978,8.161617312483141,3.1463796611535297,0.9318820238113403,0.867624044418335,0.07593771990790045,0.8676239252090454,3,5.300629785000638
test_A_00000010,A,3,dram_dense,1,888.2314800090151,105.72525523438723,11.229161579490906,1.3758330915508434,888.9557135775685,105.80567222833633,11.450953615828446,1.156452734671041,0.8425635099411011,0.8429709076881409,0.031442365238220214,0.8429713845252991,3,20.449873287998344
test_A_00000015,A,4,dram_dense,1,621.1156799624005,744.1230792116862,8.992983175052604,0.4560997041897998,619.9411618560553,744.0826248154044,8.963769994973816,0.29402464634934455,0.9328980445861816,0.8327450752258301,0.07583463449223049,0.8327458500862122,3,13.759666986999946
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.0834888294339,224.47328981757164,9.222063605912743,0.5471100748327865,0.8002259135246277,0.8913075923919678,0.05218657310684103,0.8913068771362305,3,15.762651534001634
test_A_00000025,A,2,finfet_10nm,1,743.4740905611797,663.7328264229709,11.22409316854937,-0.7693024937758199,743.089874483645,663.8051034063101,11.231920824192724,-0.9125029246915104,0.8391608595848083,0.8748422861099243,0.0427976711481383,0.8748422265052795,3,19.576190012998268
test_A_00000030,A,3,finfet_28nm,1,714.6647188024422,721.1709067351237,9.3069130778194,-3.312436077828273,714.2804843187332,721.1770903021097,9.30385363694067,-3.526682210841535,0.7615895867347717,0.8400631546974182,0.059339231881595504,0.8400624990463257,3,17.072625321998203
test_A_00000035,A,4,finfet_45nm,1,372.94013575493113,187.31056657966064,8.647673314988971,-2.846525497593957,373.0350287742913,187.15492688119411,8.62266983546858,-2.7747008956426362,0.8250393271446228,0.7268468141555786,0.025424799663889174,0.7268471717834473,3,7.574799207999604
test_A_00000040,A,1,dram_wide,1,818.3302220126327,514.6235956191861,10.498161100406463,2.618713993363292,818.2710167914629,514.6238222122192,10.49775185095013,2.4474090988161867,0.8880161046981812,0.9309539794921875,0.10839772263374187,0.9309545755386353,3,17.401309804998164
test_A_00000045,A,2,finfet_7nm,1,600.0022067570972,474.8285662896759,11.120738943884303,1.5748584775242254,599.9725670218468,474.7609708607197,11.110123116008216,1.4706377898301226,0.756507158279419,0.7717764377593994,0.05466663807929415,0.8580610156059265,3,17.530996493998828
test_A_00000050,A,3,dram_legacy,1,96.37455392996918,888.3259920373237,9.176720887471356,2.583661161197231,96.00374695542268,888.2944249808788,9.127916392638737,2.621365319004851,0.8691197037696838,0.8207976818084717,0.01047395779790554,0.8207967281341553,3,15.447828230997402
test_A_00000055,A,4,finfet_45nm,1,302.91164133195605,613.5521744721157,8.279711709793311,-1.2162075008288469,303.21002075076103,613.382126301527,8.3538655352979,-0.9879773408334033,0.8966972231864929,0.7896997928619385,0.31436106806908737,0.7896975874900818,3,10.286426295002457
test_A_00000080,A,1,dram_dense,1,61.647332962504265,543.9219263815562,10.112682066331008,1.8448578241976268,61.67696335911751,543.9509196765721,10.104283986338675,1.7356596638401611,0.6327007412910461,0.9528430700302124,0.042528475386193275,0.9528430104255676,3,15.891295310000714
test_A_00000085,A,2,finfet_10nm,1,832.0918807528875,717.6564098006535,10.38279038783621,-4.964319535760257,832.0279681850225,717.6997649669647,10.356947795738382,-5.0,0.8662328124046326,0.9042889475822449,0.010062865655517882,0.9042887091636658,3,16.28009907500018
test_A_00000090,A,3,dram_dense,1,771.1856973736063,315.7892451815426,11.180488170953934,-1.2152998961795358,771.2500351369381,315.80234664678574,11.255349105812552,-1.1570853966921835,0.8504838347434998,0.7705680131912231,0.18838374501033764,0.842136800289154,3,18.523551455000415
test_A_00000095,A,4,dram_legacy,1,919.426566872312,151.42017097817222,9.44288480171721,3.164784478843613,918.6486640125513,151.4510830529034,9.29968596806545,3.295266894355401,0.9635012745857239,0.8601218461990356,0.03241003105252508,0.8601217865943909,3,17.974681094001426
test_A_00000060,A,1,finfet_10nm,1,720.7693030570106,179.7987646919522,10.88653950718082,1.5199883842690074,720.8194597065449,179.93837199360132,10.816291141427802,1.8101219493465681,0.8376469612121582,0.894339919090271,0.1876726274611154,0.8943377733230591,3,17.835697500002425
