pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,zncc,peak_ratio,pose_peak,n_hyp,secs
test_A_00000060,A,1,finfet_10nm,1,720.7693030570106,179.7987646919522,10.88653950718082,1.5199883842690074,720.8294967263937,179.92546669393778,10.8136093517197,1.7935070430134874,0.8640872836112976,0.8948690891265869,0.19374534859987036,0.8948687314987183,2,10.916237196999646
test_A_00000065,A,2,dram_wide,1,269.28777729724226,273.3347119226137,11.039000680517525,0.67029642882998,268.48878583684564,273.29183350503445,10.967598352671208,0.8642425845017244,0.8991174101829529,0.8774436116218567,0.015105970959158782,0.8774445056915283,3,12.346912700999383
test_A_00000070,A,3,finfet_14nm,1,911.212306614395,131.52968134200972,9.249179248122356,-2.1401118412660844,911.077171728015,131.50517639517784,9.227158814474013,-2.190548050485517,0.9065306782722473,0.9169575572013855,0.035900153533475865,0.9169588685035706,2,11.656988046999686
test_A_00000075,A,4,finfet_22nm,1,860.9078863795041,818.440229828103,10.24658697003468,3.4819907588537085,860.9419789910316,818.4550232365727,10.214352555117102,3.45532554535027,0.6474484205245972,0.9408568143844604,0.20544464832851578,0.9579074382781982,1,5.297241192000001
test_A_00000040,A,1,dram_wide,1,818.3302220126327,514.6235956191861,10.498161100406463,2.618713993363292,818.2710167914629,514.6238222122192,10.49775185095013,2.4474090988161867,0.8880161046981812,0.9309539794921875,0.10839772263374187,0.9309545755386353,1,5.882271235999724
test_A_00000045,A,2,finfet_7nm,1,600.0022067570972,474.8285662896759,11.120738943884303,1.5748584775242254,599.9842053353786,474.7691437602043,11.10992433656844,1.4583707515182405,0.7025763392448425,0.7682575583457947,0.06578906596308307,0.858096182346344,2,10.82107616400026
test_A_00000050,A,3,dram_legacy,1,96.37455392996918,888.3259920373237,9.176720887471356,2.583661161197231,96.00392347760499,888.2921887338161,9.125729696795775,2.6143605276915376,0.8856459259986877,0.8209050297737122,0.010642305086732846,0.8209049701690674,3,11.704578400000173
test_A_00000055,A,4,finfet_45nm,1,302.91164133195605,613.5521744721157,8.279711709793311,-1.2162075008288469,303.3745657801628,613.5720366686583,8.253526136557245,-1.0491747191671572,0.8504129648208618,0.8040217757225037,0.2722377165769457,0.8040205240249634,3,13.464959556000395
test_A_00000100,A,1,finfet_28nm,1,605.2979937636377,472.1687806209797,9.751302530954154,-0.7037500380224166,605.9027548879385,472.1352494508028,9.737842333187771,-0.7246606733271642,0.8473861813545227,0.9259926080703735,0.025835927187033408,0.9259934425354004,3,13.816347459998724
test_A_00000105,A,2,finfet_45nm,1,805.1951240714762,187.84283468142064,9.868816944664651,-1.2641498512365548,805.6081685721874,187.93738391250372,9.937340652785972,-1.4830371938544618,0.8612315654754639,0.830752432346344,0.017113024175676936,0.830752968788147,3,14.528587614999196
test_A_00000110,A,3,dram_loose,1,208.27811348701056,159.422976342273,11.561312833184388,-4.801739911590063,207.96817250177264,159.33094799518585,11.543941765516434,-4.542371200179131,0.7942324876785278,0.9346750974655151,0.07036584306503335,0.9346751570701599,3,17.521685439000066
test_A_00000115,A,4,dram_legacy,1,756.2853053548943,273.27145345398014,10.549877280056506,4.694612412444515,756.5645256564021,273.2784002870321,10.578960074082795,4.832559812834076,0.8342549800872803,0.8226438164710999,0.21031459990357573,0.8226425647735596,2,7.951463093999337
test_A_00000000,A,1,finfet_14nm,1,310.29036781439254,335.82386632668306,9.75228803210116,1.8522376622030563,310.35649913549423,335.89402797818184,9.768110867937157,1.751446404835871,0.9179772138595581,0.7225322723388672,0.02546340920928905,0.7620438933372498,3,13.155499283999234
test_A_00000005,A,2,finfet_7nm,1,93.25826964635444,379.73528701992205,8.150307194758732,3.1359514213127118,92.82327455282211,379.7914522141218,8.160163860280406,3.1637249811658674,0.9309507012367249,0.8676338195800781,0.07618381989454862,0.8676339387893677,3,12.913887336999323
test_A_00000010,A,3,dram_dense,1,888.2314800090151,105.72525523438723,11.229161579490906,1.3758330915508434,888.8832331597805,105.66281969845295,11.394078954512628,1.1820939698318051,0.8310394883155823,0.840078592300415,0.036542238409545354,0.8400792479515076,3,13.17018678400018
test_A_00000015,A,4,dram_dense,1,621.1156799624005,744.1230792116862,8.992983175052604,0.4560997041897998,619.9412373192608,744.0821422860026,8.96374963943693,0.296339438838058,0.9328762292861938,0.8326455950737,0.0729759317991503,0.8326463103294373,3,16.300241087999893
test_A_00000080,A,1,dram_dense,1,61.647332962504265,543.9219263815562,10.112682066331008,1.8448578241976268,61.67726266384125,543.9509741105139,10.104506189583848,1.7139406760137956,0.6313629150390625,0.9528393745422363,0.04287121057781195,0.9528385400772095,3,14.827448089999962
test_A_00000085,A,2,finfet_10nm,1,832.0918807528875,717.6564098006535,10.38279038783621,-4.964319535760257,832.0294538736343,717.6990797519684,10.362371498564352,-5.0,0.8610628843307495,0.9042614698410034,0.010150686592246369,0.9042613506317139,2,12.568573649999962
test_A_00000090,A,3,dram_dense,1,771.1856973736063,315.7892451815426,11.180488170953934,-1.2152998961795358,771.24925583601,315.8027975857258,11.247174546855835,-1.1586813135197547,0.8592709898948669,0.768521249294281,0.1861347063281349,0.8421730399131775,3,13.007068708000588
test_A_00000095,A,4,dram_legacy,1,919.426566872312,151.42017097817222,9.44288480171721,3.164784478843613,918.6503177136183,151.4501053839922,9.302857536893068,3.280661987518577,0.9631098508834839,0.8601217269897461,0.032572331084045836,0.8601217269897461,3,17.090911129000233
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.078049659729,224.47672924399376,9.219973915551462,0.5512882393305855,0.8316781520843506,0.8913331031799316,0.044600215369271834,0.8913339972496033,3,16.66396183100005
test_A_00000025,A,2,finfet_10nm,1,743.4740905611797,663.7328264229709,11.22409316854937,-0.7693024937758199,743.091410793364,663.8082520365715,11.229718322782844,-0.9339055815073045,0.8307403326034546,0.8748055100440979,0.04117072382369591,0.8748040199279785,2,10.963011722000374
test_A_00000030,A,3,finfet_28nm,1,714.6647188024422,721.1709067351237,9.3069130778194,-3.312436077828273,714.266379237175,721.1749160736799,9.303494283099644,-3.497472397167887,0.7541995048522949,0.8400339484214783,0.06136124686328573,0.8400339484214783,3,16.903508485000202
test_A_00000035,A,4,finfet_45nm,1,372.94013575493113,187.31056657966064,8.647673314988971,-2.846525497593957,373.0350287742913,187.15492688119411,8.62266983546858,-2.7747008956426362,0.8250393271446228,0.7268468141555786,0.025424799663889174,0.7268471717834473,3,14.137324817000263
test_A_00000120,A,1,finfet_10nm,1,392.0055693448944,254.01695082929817,8.448895574268098,-0.2691603506802256,393.1489998996258,254.0265061724931,8.467038585895391,-0.22286348417430765,0.9304126501083374,0.8403162956237793,0.03362131683345789,0.8403134346008301,3,12.297616699999708
test_A_00000125,A,2,finfet_10nm,1,152.461283221227,346.7665596237882,9.430167178324115,-1.2310941893737448,152.45563332736492,346.5708016604185,9.402128319099976,-1.3087273048442831,0.9562513828277588,0.8643562197685242,0.010005410146057814,0.8643536567687988,3,10.785560845999498
test_A_00000130,A,3,dram_loose,1,406.3298771489488,605.334569652317,9.053733325244774,4.937069223741739,406.43814393877983,605.3336414694786,9.045890293812464,4.912173769679402,0.7613582015037537,0.8414983749389648,0.07958384510365273,0.8414979577064514,3,17.7993428940008
test_A_00000135,A,4,dram_dense,1,141.4024758198746,641.4009451478179,9.755930450621504,-4.534036654520746,140.79564900696278,641.3661248981953,9.745095748579734,-4.498586686592242,0.9406769275665283,0.804421067237854,0.0164996498766945,0.8044203519821167,3,17.453697905999434
test_A_00000160,A,1,finfet_14nm,1,65.48841973516215,628.1756214010052,10.335512340794336,0.5837553866592851,65.32283844053745,628.1559081375599,10.261172447687025,0.5130520968292536,0.9421047568321228,0.9173769950866699,0.013037645527190963,0.9202688336372375,3,16.66761531299926
test_A_00000165,A,2,finfet_22nm,1,898.5487997718208,200.51807293616173,8.626496698894453,0.3023622602890485,898.2139710485935,200.51462157815695,8.648186825959197,0.30417239548874175,0.8894640803337097,0.9283688068389893,0.010114862688337677,0.9283685684204102,2,8.480297379001058
test_A_00000170,A,3,dram_wide,1,195.8869499260324,496.7979445771954,8.197046404117089,4.483446493579455,196.13259798288345,496.85690526664257,8.206414561313045,4.512491386673396,0.7950829267501831,0.9397466778755188,0.02242588813652433,0.9397459030151367,2,9.022987399999693
test_A_00000175,A,4,finfet_22nm,1,819.5749050150051,811.1866910239078,11.58475416400848,4.338100536426516,738.4468369744718,367.759211987257,9.670668573654613,4.272403410181092,0.015339615754783154,0.9053171873092651,0.6607707330560464,0.9134307503700256,3,12.963511538999228
test_A_00000140,A,1,dram_dense,1,627.4957125257995,407.61487962534505,10.959711063254698,-1.194373344898978,627.5874306038022,407.56158008798957,11.083680305840543,-1.2811738218453768,0.8900752663612366,0.8840678334236145,0.05601969817153101,0.8840678930282593,3,19.937566377999246
test_A_00000145,A,2,finfet_28nm,1,284.0048101458402,778.9624261821764,9.30403034351363,-2.129545970766168,284.23956951498985,778.9631669744849,9.246270451851267,-2.1610449818375255,0.8129202723503113,0.8920038938522339,0.3640978333529713,0.8952634930610657,3,17.589660484998603
test_A_00000150,A,3,finfet_7nm,1,318.5176326352174,478.089116011426,10.959888378236071,1.1476359911753349,318.39391035586596,478.12915125489235,10.93708903022978,1.0918449433296884,0.8329569697380066,0.9225906729698181,0.019216842792105934,0.9225918054580688,2,10.241277617000378
test_A_00000155,A,4,dram_1x,1,526.6657427229995,423.6403783363036,9.867241970340183,3.9419504449783833,526.1647906601429,423.6306406259537,9.843880670730114,4.260892585341297,0.912032425403595,0.8549613356590271,0.007627335249175482,0.8549600839614868,3,18.38284320999992
test_A_00000220,A,1,finfet_45nm,1,798.4844943044416,482.4788289052613,9.36626383803416,1.839677247304282,798.7109971642494,482.4474519789219,9.402784894153863,1.756550486329155,0.4577862024307251,0.8711543083190918,0.19770407133607226,0.901342511177063,2,11.483778289999464
test_A_00000225,A,2,finfet_28nm,1,734.7589404621993,654.3986545642036,11.004149394880738,-3.67805779945943,734.2237415760756,654.3265797793865,10.974580228696219,-3.618429402513109,0.7437766790390015,0.6997280120849609,0.1999967023285327,0.723476767539978,3,12.174764583998694
test_A_00000230,A,3,dram_legacy,1,313.30560148754563,397.6703267009667,11.531053080542168,0.5720847625598076,312.7621894776821,397.7266266942024,11.522121428438693,0.41321603134359614,0.8889859914779663,0.8091828227043152,0.12299622319173487,0.839598536491394,3,14.908456357999967
test_A_00000235,A,4,finfet_14nm,1,793.1032715756169,504.54309630677744,11.163186257018603,4.005012934663691,432.94829036667943,517.9461484923959,8.302500280413057,3.994933256317659,0.05784759297966957,0.8559927940368652,0.501746161616064,0.855992317199707,3,13.206447761000163
test_A_00000180,A,1,dram_wide,1,108.88080401673515,432.2114240432006,10.6581021063332,1.0491550498318558,108.16694742441177,432.18399508297443,10.6851932117874,0.9519093633336138,0.5838027000427246,0.9094540476799011,0.041353919421182155,0.9094541072845459,2,7.834523075998732
test_A_00000185,A,2,finfet_14nm,1,740.4465134586867,551.2953122596897,8.012728409238647,-4.269078341819426,739.7932312190533,551.2413108199835,8.033287229012386,-4.112175055662826,0.9282782077789307,0.8709240555763245,0.0628025409652699,0.8709244728088379,3,14.369334696000806
test_A_00000190,A,3,finfet_22nm,1,945.5934751684148,943.0600019650894,10.784570555422349,2.6088915348612964,945.0484980978072,943.1510417461395,10.905088212923634,2.588075092491518,0.6042736172676086,0.7246745824813843,0.31425238081287793,0.7246734499931335,3,19.27178250199904
test_A_00000195,A,4,finfet_28nm,1,685.6042711527728,723.4816176923559,8.9091467432943,-4.3011723035285465,685.5870610028505,723.4731336645782,8.926355864439078,-4.396747752497687,0.9396359920501709,0.8109307885169983,0.013276792192458538,0.8109301924705505,3,14.477865799000938
test_A_00000200,A,1,dram_wide,1,600.7858414941163,717.3176226393255,10.078867790927116,3.09263354350162,600.7909643948078,717.3524988442659,10.081069251414636,2.997064083508258,0.046893417835235596,0.8922579884529114,0.9663331070835256,0.9202864766120911,2,12.845445011000265
test_A_00000205,A,2,dram_wide,1,734.3142739334253,390.58110577369337,10.129011104242776,-3.19494695602606,734.2245357781649,390.5118969976902,10.072612490538143,-3.278324118993635,0.5378906726837158,0.7916225790977478,0.06616571043452861,0.8174073100090027,3,16.302018202999534
test_A_00000210,A,3,dram_dense,1,285.8762141478774,562.36252542148,11.733163406936656,-1.8718763816369963,286.34757383167744,562.3178443312645,11.765339514879786,-1.3170232199927094,0.8644031286239624,0.7944911122322083,0.11940605124243239,0.794489860534668,3,13.102753253000628
