pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,rank,band,margin,n_hyp,n_hyp_offered,winner_margin,rescued,secs
test_A_00000004,A,1,dram_loose,1,683.3873685132343,346.5651969516689,10.859237085884391,0.4689477130765933,682.9512680284679,346.60910227149725,10.82295585551732,0.558523148014469,0.99912684061633,0.8203046917915344,0.912630021572113,0.20633448862842454,0.912630021572113,808.640389432835,30598.200372954085,0.28103452920913696,0.9535273313522339,0.8203046917915344,2,0,0.8203046917915344,0,0.9233649640009389
test_A_00000005,A,2,finfet_7nm,1,93.25826964635444,379.73528701992205,8.150307194758732,3.1359514213127118,93.01819913089275,379.7914522141218,8.160163860280406,3.1637249811658674,0.9997908598981081,0.9417122602462769,0.8676338195800781,0.02576139994404819,0.8676339387893677,1487.3064928510514,14782.042370835446,0.4566948115825653,0.8818987607955933,0.793724350631237,3,0,0.793724350631237,0,0.7098740420005925
test_A_00000006,A,3,dram_wide,1,453.3918716405662,340.9236550226419,8.189538182178342,-0.9314495734417888,453.3770500421524,340.9415110349655,8.19388928215935,-1.017187154507052,0.9999904520025154,0.9523193836212158,0.83144211769104,0.006092949037814224,0.8314423561096191,3887.415482616254,11158.384484787255,0.35840553045272827,0.8932903409004211,0.83144211769104,3,0,0.83144211769104,0,0.8772424620001402
test_A_00000007,A,4,finfet_10nm,1,63.12915622590532,364.722502437633,9.121909111056205,1.744813398385601,63.043854635208845,364.71006309986115,9.049915673120083,1.675960450675864,0.9995516951238828,0.7441630959510803,0.9383999109268188,0.025933261033153025,0.9417643547058105,2076.3134684237425,24229.81812093666,0.23568877577781677,0.9842227697372437,0.7441630959510803,2,0,0.7441630959510803,0,0.6250792630016804
test_A_00000000,A,1,finfet_14nm,1,310.29036781439254,335.82386632668306,9.75228803210116,1.8522376622030563,310.39286552369595,335.89402797818184,9.768110867937157,1.751446404835871,0.9999760788448664,0.9650495052337646,0.7225322723388672,0.021787113136288633,0.7620438933372498,2634.313822935915,27055.92554695942,0.44739022850990295,0.9418582320213318,0.7225322723388672,3,0,0.7225322723388672,0,1.4288320769992424
test_A_00000001,A,2,finfet_14nm,1,651.9774825258738,253.07754298844333,8.928853190878932,1.4287922546693146,651.9735536258668,253.0638171583414,8.898625547029415,1.3755405989981215,0.999518343833467,0.9496979713439941,0.8949201703071594,0.10937309361382283,0.8949202299118042,661.382113738408,20314.913197008198,0.34223759174346924,0.9210243225097656,0.8949201703071594,2,0,0.8949201703071594,0,0.5966196699991997
test_A_00000002,A,3,dram_loose,1,860.4907481847265,97.80665154149187,8.024551536067126,1.3227701124613676,860.6752538084984,97.86537007987499,8.0,1.2306964408249912,0.9995015956496287,0.9272670745849609,0.8827244639396667,0.07267999339202517,0.8827267289161682,1031.220295427637,11762.785778281277,0.3403489291667938,0.8994289040565491,0.8827244639396667,3,0,0.8827244639396667,0,0.6614962459971139
test_A_00000003,A,4,dram_1x,1,357.02879377922767,765.6372523992105,10.794587300009724,-3.3513437290684367,767.8296131044626,137.10823893547058,8.141182450798864,-3.4133626588307675,0.08949302536184761,0.01873781904578209,0.7903463244438171,0.5545746978813673,0.8501698970794678,62.96822484577407,2625.049246020905,0.6111716628074646,0.8465323448181152,-0.7667935825884342,3,0,-0.7667935825884342,0,0.8249593130021822
test_A_00000012,A,1,dram_loose,1,469.1280778484901,752.4365817740049,11.53200815787758,4.159249514126607,469.0964752957225,752.4330397248268,11.525868079332854,4.176259474659264,0.9974506968258801,0.7264809608459473,0.7110198140144348,0.05929509978727189,0.7464471459388733,695.9521710821372,23597.12652883452,0.5125886797904968,0.804111123085022,0.7110198140144348,3,0,0.7110198140144348,0,1.3867077639988565
test_A_00000013,A,2,dram_1x,1,145.56858378834465,862.0555437082555,10.640822675829536,4.8557286517201685,146.6529479622841,862.0296273306012,10.640333573738571,4.899158537375482,0.9999767340836068,0.9582098722457886,0.8306305408477783,0.028755756839938855,0.8306305408477783,2354.6004330657565,36756.10413999212,0.206260547041893,0.8839698433876038,0.8306305408477783,3,0,0.8306305408477783,0,0.9063277519999247
test_A_00000014,A,3,dram_1x,1,551.3835102500851,88.40184505759987,11.590870097270717,-2.7112620264589404,551.2522894740105,88.45302321389318,11.637219704978593,-2.8026799993283418,0.9998203820171547,0.8287021517753601,0.8055127859115601,0.03907899393058418,0.805512547492981,1813.97906653993,30245.53072274653,0.2593884766101837,0.9032421112060547,0.8055127859115601,2,0,0.8055127859115601,0,0.5926568079994468
test_A_00000015,A,4,dram_dense,1,621.1156799624005,744.1230792116862,8.992983175052604,0.4560997041897998,621.2491085939109,744.0821422860026,8.96374963943693,0.296339438838058,0.9999438849233127,0.9564296007156372,0.8326455950737,0.017768405091016418,0.8326463103294373,2083.520998342272,23764.93928087791,0.3658097982406616,0.9210199117660522,0.8326455950737,3,0,0.8326455950737,0,0.9853247319988441
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.2018596753478,224.47672924399376,9.219973915551462,0.5512882393305855,0.9999364368971496,0.8980194330215454,0.8913331031799316,0.0177499811499412,0.8913339972496033,2119.81616296507,35117.67936246562,0.3346298038959503,0.9454267621040344,0.8913331031799316,3,0,0.8913331031799316,0,1.4614807790021587
