pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,rank,band,margin,n_hyp,n_hyp_offered,winner_margin,rescued,secs
test_A_00000004,A,1,dram_loose,1,683.3873685132343,346.5651969516689,10.859237085884391,0.4689477130765933,683.4751742891967,346.6513882577419,10.877681806162371,0.392106629502145,0.7659469246864319,0.7659469246864319,0.9086732864379883,0.2088893608997719,0.908672571182251,877.6179994866417,48670.92139549848,,,0.7659469246864319,2,0,0.7659469246864319,0,6.962956151000071
test_A_00000005,A,2,finfet_7nm,1,93.25826964635444,379.73528701992205,8.150307194758732,3.1359514213127118,93.01379251480103,379.78953313827515,8.15951669391319,3.155417527999327,0.8673651218414307,0.9414260387420654,0.8673651218414307,0.02304340138356953,0.8673653602600098,1450.25743135016,13630.545895132422,,,,3,0,,0,2.4391003089999685
test_A_00000006,A,3,dram_wide,1,453.3918716405662,340.9236550226419,8.189538182178342,-0.9314495734417888,453.39011077582836,340.9520833082497,8.194215728805304,-1.0111456180001683,0.831050455570221,0.950186014175415,0.831050455570221,0.010534433692024503,0.8310506939888,3619.4733209749797,11180.439868158212,,,,3,0,,0,2.6798059269999612
test_A_00000007,A,4,finfet_10nm,1,63.12915622590532,364.722502437633,9.121909111056205,1.744813398385601,63.0413085706532,364.7083327770233,9.043871742943496,1.6642425845017244,0.7631579637527466,0.7631579637527466,0.9376576542854309,0.027489353439866363,0.9416747093200684,2130.264065720821,25202.957290142516,,,,2,0,,0,2.4532402649999767
test_A_00000032,A,1,dram_compact,1,895.34671546911,613.5362596913219,9.477744755882997,-4.489286255264925,894.9116956666112,613.5219059735537,9.425199167106037,-4.551781404751915,0.45013636350631714,0.45013636350631714,0.9549535512924194,0.08643917665900648,0.9549527168273926,794.2514939154992,18220.754927444985,,,0.45013636350631714,2,0,0.45013636350631714,0,7.352902556999879
test_A_00000033,A,2,finfet_7nm,1,185.04068873434775,914.7170358516722,9.582058582689609,-4.200814325540076,185.65612394362688,914.7267193496227,9.505641820099067,-4.46099033699941,0.8023764491081238,0.950692355632782,0.8023764491081238,0.03889953781107188,0.8023755550384521,1315.5493304475513,33900.74949895449,,,,3,0,,0,3.2730473080000593
test_A_00000034,A,3,finfet_7nm,1,124.57693675085346,469.2817428373829,10.064514699210084,2.1125397419436838,125.13400746881962,469.290922537446,10.107039120711946,1.9219806739988219,0.8448963761329651,0.9428881406784058,0.8448963761329651,0.03489294039245623,0.8448960781097412,2447.593661497047,27008.299228996802,,,,1,0,,0,3.0468784210002013
test_A_00000035,A,4,finfet_45nm,1,372.94013575493113,187.31056657966064,8.647673314988971,-2.846525497593957,372.4199019894004,187.16399496793747,8.625278207774326,-2.77445651649735,0.7261452674865723,0.9483164548873901,0.7261452674865723,0.20936535008243187,0.7261452674865723,475.76707733913696,18424.04320245675,,,,3,0,,0,2.7571164030000546
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.2101508677006,224.48409640789032,9.234259512769711,0.5343685400050473,0.8910427093505859,0.9055285453796387,0.8910427093505859,0.021954078981596403,0.8910417556762695,2081.044485205822,33648.23207808142,,,,3,0,,0,2.9643212199998743
test_A_00000021,A,2,finfet_14nm,1,648.8808650035559,503.5664964661066,11.151487981040008,-2.256462748738597,649.3372633457184,503.58437195420265,11.173581240080596,-2.213776741499453,0.845020055770874,0.845020055770874,0.897179365158081,0.02134974256694818,0.9030166268348694,911.3480036520732,42085.980620395356,,,,2,0,,0,3.8690474540001105
test_A_00000022,A,3,dram_compact,1,916.723505353509,712.8271453972657,11.686960547436104,-3.123013928966334,916.8625549376011,712.795765787363,11.632346551842833,-2.8891649440013456,0.7911352515220642,0.9001676440238953,0.7911352515220642,0.018596153057940087,0.8060336709022522,3052.917870082158,37954.93458766993,,,,3,0,,0,5.932767453999986
test_A_00000023,A,4,dram_wide,1,455.8040262468808,440.4088965192267,10.069488891546886,-2.6875813166715465,456.2674431242049,440.34696140885353,10.103744717807071,-2.829563482495163,0.832318127155304,0.9354908466339111,0.832318127155304,0.02180962579194354,0.8323186039924622,2940.4420722405134,34113.155345204425,,,,3,0,,0,4.336571951999986
test_A_00000044,A,1,dram_legacy,1,625.8043969768437,236.38101209829767,10.855419988874363,-3.9433669082750935,625.209564179182,236.45162511616945,10.834287438099233,-3.844582472000673,0.8698244690895081,0.8698244690895081,0.8831570744514465,0.01234530993748952,0.8831583261489868,2257.1211609456636,30760.495776628355,,,0.8489735499024391,2,0,0.8489735499024391,0,6.385888823999949
test_A_00000045,A,2,finfet_7nm,1,600.0022067570972,474.8285662896759,11.120738943884303,1.5748584775242254,600.6192061174661,474.8776639327407,11.122875042061958,1.497679438502229,0.851470410823822,0.9116513133049011,0.851470410823822,0.11764276146715152,0.8514716029167175,1455.764116305724,51844.655214817714,,,,2,0,,0,4.327962594999917
test_A_00000046,A,3,finfet_28nm,1,938.3127961623416,215.64599861990396,10.874431256643062,0.4121389983923116,937.953055202961,215.73105278611183,11.0182788748048,0.30169943749474254,0.8336046934127808,0.9227027297019958,0.8336046934127808,0.01999993919724079,0.851944088935852,2667.4837981462147,45913.05769901671,,,,3,0,,0,4.0815508649998264
test_A_00000047,A,4,dram_loose,1,674.2452320607845,213.2829077129919,9.189391344405465,-0.3233744152595292,674.453629525844,213.3126277178526,9.179180472101422,-0.1252329215011355,0.8877250552177429,0.9316267967224121,0.8877250552177429,0.04230184184954879,0.8877262473106384,2349.8360674904043,17183.369779698325,,,,2,0,,0,2.623505984000076
test_A_00000012,A,1,dram_loose,1,469.1280778484901,752.4365817740049,11.53200815787758,4.159249514126607,469.09648232162,752.4325529038906,11.526601966249684,4.100310562001513,0.7109025716781616,0.7204495072364807,0.7109025716781616,0.061613944435311686,0.7463627457618713,681.2292124295993,23180.90365413129,,,0.7109025716781616,3,0,0.7109025716781616,0,9.064594575000001
test_A_00000013,A,2,dram_1x,1,145.56858378834465,862.0555437082555,10.640822675829536,4.8557286517201685,146.64679796993732,862.0303892344236,10.64974098601293,4.898684438250357,0.8303952217102051,0.9591151475906372,0.8303952217102051,0.029076185088919577,0.8303956389427185,2375.6529086699657,37510.44895686677,,,,3,0,,0,3.6570584640001016
