pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,secs
test_A_00000004,A,1,dram_loose,1,683.3873685132343,346.5651969516689,10.859237085884391,0.4689477130765933,683.5534179024398,346.60910227149725,10.82295585551732,0.558523148014469,0.8122957944869995,0.8122957944869995,0.912630021572113,0.6558124698875012,0.912630021572113,267.1449550569565,21223.803851576133,2,0.6927927849974367
test_A_00000005,A,2,finfet_7nm,1,93.25826964635444,379.73528701992205,8.150307194758732,3.1359514213127118,92.82327455282211,379.7914522141218,8.160163860280406,3.1637249811658674,0.8676338195800781,0.9295472502708435,0.8676338195800781,0.07439032581468098,0.8676344752311707,1025.0625019619508,13571.219968957357,2,0.4424816750033642
test_A_00000006,A,3,dram_wide,1,453.3918716405662,340.9236550226419,8.189538182178342,-0.9314495734417888,453.11565436422825,340.9417263045907,8.193790454728102,-1.018466740324052,0.8314352035522461,0.8877231478691101,0.8314352035522461,0.017450724427323205,0.8314375281333923,1519.0213268232776,10965.497746520457,3,0.6638836409983924
test_A_00000007,A,4,finfet_10nm,1,63.12915622590532,364.722502437633,9.121909111056205,1.744813398385601,63.043854635208845,364.71006309986115,9.049915673120083,1.675960450675864,0.7557782530784607,0.7557782530784607,0.9383999109268188,0.1345026323250542,0.9417643547058105,729.9181243034498,20176.738717297976,3,0.6029204599981313
test_A_00000008,A,1,finfet_45nm,1,181.439870133784,766.3807063172329,10.941057462512347,2.914540925674692,180.70921359956264,766.3697774410248,10.966424446657125,2.6863871930148893,0.8686427474021912,0.8686427474021912,0.8868618607521057,0.04045417279569561,0.8868609666824341,1129.8868500833203,24693.967671528186,3,0.8008072579978034
test_A_00000009,A,2,dram_loose,1,290.2456966432096,761.4746573660807,10.689101802491512,-2.721135639712156,290.3332432806492,761.4751285370439,10.710996027979787,-2.8144956171605964,0.7356744408607483,0.7356744408607483,0.8984453082084656,0.2294557559289318,0.898445725440979,662.778529224438,22646.594256295433,3,0.6484211669958313
test_A_00000010,A,3,dram_dense,1,888.2314800090151,105.72525523438723,11.229161579490906,1.3758330915508434,888.8800162672997,105.66803295910358,11.393255184025966,1.1825569283295478,0.8401302695274353,0.9366230964660645,0.8401302695274353,0.04383778995296402,0.8401317000389099,2018.2356013773594,34021.59480996218,2,0.4492490810007439
test_A_00000011,A,4,dram_dense,1,926.1110508582492,173.92918778792716,9.641304521681606,0.4205076636848481,925.8674013316631,173.90608259290457,9.518864493840473,0.37802509501023485,0.834030270576477,0.8716298937797546,0.834030270576477,0.024654252689314333,0.8445744514465332,998.4748455919158,24941.115023747967,3,0.6350892659975216
test_A_00000000,A,1,finfet_14nm,1,310.29036781439254,335.82386632668306,9.75228803210116,1.8522376622030563,310.38860692083836,335.7414357662201,9.785964761357862,2.093696777320659,0.784974992275238,0.9596523642539978,0.784974992275238,0.03578087389082001,0.7849739193916321,1365.9775224523462,34285.55080409907,3,0.8691813219993492
test_A_00000001,A,2,finfet_14nm,1,651.9774825258738,253.07754298844333,8.928853190878932,1.4287922546693146,652.0293028112501,253.0638171583414,8.898625547029415,1.3755405989981215,0.8949201703071594,0.9348962306976318,0.8949201703071594,0.058710297784705295,0.8949202299118042,1093.0238329193148,19015.62210948241,3,0.6038102540042019
test_A_00000002,A,3,dram_loose,1,860.4907481847265,97.80665154149187,8.024551536067126,1.3227701124613676,860.2109935581684,97.86537007987499,8.0,1.2306964408249912,0.8762797713279724,0.8762797713279724,0.8827244639396667,0.03572133369066564,0.8827267289161682,1285.6627654122572,14169.5568310055,3,0.5878582060031476
test_A_00000003,A,4,dram_1x,1,357.02879377922767,765.6372523992105,10.794587300009724,-3.3513437290684367,768.3832896947861,125.45595564693213,8.141182450798864,-3.4133626588307675,0.035786066204309464,0.035786066204309464,0.8269541263580322,0.7996279296945145,0.8501698970794678,39.69249547454357,812.0937744729805,3,0.6573079789959593
test_A_00000012,A,1,dram_loose,1,469.1280778484901,752.4365817740049,11.53200815787758,4.159249514126607,468.92343205958605,752.4330397248268,11.525868079332854,4.176259474659264,0.5176604390144348,0.5176604390144348,0.7110198140144348,0.10669119170155192,0.7464471459388733,492.2689790386155,22666.868191197587,3,0.6269460120020085
test_A_00000013,A,2,dram_1x,1,145.56858378834465,862.0555437082555,10.640822675829536,4.8557286517201685,145.55676278471947,862.029598440975,10.640592511594331,4.892142208044055,0.8306406140327454,0.889149010181427,0.8306406140327454,0.023637331577223846,0.8306412696838379,1605.8792583995278,30480.024771823144,3,0.5922887499982608
test_A_00000014,A,3,dram_1x,1,551.3835102500851,88.40184505759987,11.590870097270717,-2.7112620264589404,551.4190156683326,88.4539009295404,11.642823874704073,-2.836530935997532,0.8055128455162048,0.8110049962997437,0.8055128455162048,0.05370904429134336,0.8055142164230347,1028.796631297719,23886.058136670385,2,0.4771041759959189
test_A_00000015,A,4,dram_dense,1,621.1156799624005,744.1230792116862,8.992983175052604,0.4560997041897998,619.941126126796,744.0827177986503,8.963733524501183,0.29402464634934455,0.8327354192733765,0.954592227935791,0.8327354192733765,0.08916106528716111,0.8327366709709167,949.545225124392,20215.15753270659,3,0.6787864559955779
test_A_00000016,A,1,finfet_45nm,1,843.0669957042647,413.66610795335873,9.752670617889244,2.635383065749971,843.9852088093758,413.6642787158489,9.824451009929184,2.557950899840498,0.7787454128265381,0.8848136067390442,0.7787454128265381,0.0313007146182522,0.828199565410614,1039.2513290093357,16375.29033450776,3,0.5849694709977484
test_A_00000017,A,2,finfet_7nm,1,318.32717113050023,574.8896715625057,8.996727499088129,3.885125639779467,318.10037548840046,574.8549123257399,9.051760039548865,3.788293671843974,0.8658470511436462,0.9253600239753723,0.8658470511436462,0.10294598087660745,0.8658480048179626,938.6173349080482,24939.743309054855,3,0.65690067900141
test_A_00000018,A,3,finfet_22nm,1,490.46987082901535,873.481143973652,8.15953936632283,4.09585474458583,490.6500945985317,873.4722860530019,8.17624576757064,4.077556367503435,0.6619799733161926,0.6619799733161926,0.9728387594223022,0.14576735468294638,0.972838819026947,752.0483822153767,17539.88566697872,2,0.4786664630009909
test_A_00000019,A,4,finfet_10nm,1,445.6684036250523,652.4400890709267,11.803501922471709,1.9283826108255493,445.6993663609028,652.4378958940506,11.775499657453889,1.8358609361654468,0.6118181943893433,0.7803764343261719,0.6118181943893433,0.04868283238154479,0.7208381295204163,794.3958003177704,47853.12262302092,3,0.6032102950048284
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.078049659729,224.47672924399376,9.219973915551462,0.5512882393305855,0.8677529096603394,0.8677529096603394,0.8913331031799316,0.04958154365449465,0.8913339972496033,1529.9990777439634,31901.81384702245,3,0.6330957929967553
test_A_00000021,A,2,finfet_14nm,1,648.8808650035559,503.5664964661066,11.151487981040008,-2.256462748738597,649.0041645169258,503.5684414803982,11.178108624632705,-2.2078933704978545,0.6075389981269836,0.6075389981269836,0.8961124420166016,0.018447322576701838,0.9040884971618652,1104.78969103954,20823.281357492982,2,0.4574318249942735
test_A_00000022,A,3,dram_compact,1,916.723505353509,712.8271453972657,11.686960547436104,-3.123013928966334,916.8120459616184,712.7875790894032,11.63582132669521,-2.899896479332828,0.793653130531311,0.917768120765686,0.793653130531311,0.026905869595600457,0.8062241077423096,1480.6903638941096,35721.57810361792,3,0.6301257390005048
test_A_00000023,A,4,dram_wide,1,455.8040262468808,440.4088965192267,10.069488891546886,-2.6875813166715465,456.25439684093,440.3512981235981,10.102145866353224,-2.84437543066633,0.8324385285377502,0.9270463585853577,0.8324385285377502,0.011201722290385865,0.8324396014213562,1888.3673394601362,30188.417596544783,2,0.4518104609960574
test_A_00000032,A,1,dram_compact,1,895.34671546911,613.5362596913219,9.477744755882997,-4.489286255264925,894.9462661147118,613.522303102538,9.422235826054365,-4.538614249237376,0.5422850251197815,0.5422850251197815,0.9549984335899353,0.31029885800590085,0.9549987316131592,371.71478131038975,15365.730386388348,2,0.45318057799886446
test_A_00000033,A,2,finfet_7nm,1,185.04068873434775,914.7170358516722,9.582058582689609,-4.200814325540076,185.59838568419218,914.7265800237656,9.497757723997426,-4.443498389499902,0.8026189804077148,0.9504446983337402,0.8026189804077148,0.09530084568892555,0.8026198744773865,759.533044141679,27579.508431827348,3,0.6467917370027862
test_A_00000034,A,3,finfet_7nm,1,124.57693675085346,469.2817428373829,10.064514699210084,2.1125397419436838,124.41761699318886,469.2912295907736,10.108353444491069,1.940594041810046,0.8449682593345642,0.914059579372406,0.8449682593345642,0.12143486872671845,0.8449685573577881,1078.2053792007723,20217.549777354092,2,0.41559364699787693
test_A_00000035,A,4,finfet_45nm,1,372.94013575493113,187.31056657966064,8.647673314988971,-2.846525497593957,373.0338192470372,187.1550254970789,8.620921049282117,-2.7814728458287763,0.7268635630607605,0.8560994863510132,0.7268635630607605,0.027165391448395824,0.726864218711853,1183.5239800279387,17337.005954283522,3,0.6895942600021954
