pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,secs
test_A_00000004,A,1,dram_loose,1,683.3873685132343,346.5651969516689,10.859237085884391,0.4689477130765933,683.5534179024398,346.60910227149725,10.82295585551732,0.558523148014469,0.8545767068862915,0.8545767068862915,0.912630021572113,0.6464315262343611,0.912630021572113,292.5819462604329,23162.020972545684,2,0.6895893369946862
test_A_00000005,A,2,finfet_7nm,1,93.25826964635444,379.73528701992205,8.150307194758732,3.1359514213127118,92.82327455282211,379.7914522141218,8.160163860280406,3.1637249811658674,0.8676338195800781,0.933822512626648,0.8676338195800781,0.05822829448784581,0.8676344752311707,1165.1136635317196,13252.47568038521,2,0.45787892500084126
test_A_00000006,A,3,dram_wide,1,453.3918716405662,340.9236550226419,8.189538182178342,-0.9314495734417888,453.11565436422825,340.9417263045907,8.193790454728102,-1.018466740324052,0.8314352035522461,0.907260537147522,0.8314352035522461,0.014960820994926453,0.8314375281333923,1489.8331630337834,11180.492626377709,3,0.6675475299998652
test_A_00000007,A,4,finfet_10nm,1,63.12915622590532,364.722502437633,9.121909111056205,1.744813398385601,63.043854635208845,364.71006309986115,9.049915673120083,1.675960450675864,0.7720476388931274,0.7720476388931274,0.9383999109268188,0.09609853962190444,0.9417643547058105,945.1987417760969,22033.777625910232,3,0.5644764200042118
test_A_00000008,A,1,finfet_45nm,1,181.439870133784,766.3807063172329,10.941057462512347,2.914540925674692,180.70921359956264,766.3697774410248,10.966424446657125,2.6863871930148893,0.844833254814148,0.844833254814148,0.8868618607521057,0.09481473054441422,0.8868609666824341,943.2308595322985,22387.10325404296,3,0.8440600019966951
test_A_00000009,A,2,dram_loose,1,290.2456966432096,761.4746573660807,10.689101802491512,-2.721135639712156,290.3332432806492,761.4751285370439,10.710996027979787,-2.8144956171605964,0.6983243823051453,0.6983243823051453,0.8984453082084656,0.2528344719104461,0.898445725440979,645.8703062635763,24556.1337230984,3,0.6529465330022504
test_A_00000010,A,3,dram_dense,1,888.2314800090151,105.72525523438723,11.229161579490906,1.3758330915508434,888.8800162672997,105.66803295910358,11.393255184025966,1.1825569283295478,0.8401302695274353,0.9358858466148376,0.8401302695274353,0.0637263630955372,0.8401317000389099,1951.9326603061604,35148.75999830299,2,0.4441124229997513
test_A_00000011,A,4,dram_dense,1,926.1110508582492,173.92918778792716,9.641304521681606,0.4205076636848481,925.8674013316631,173.90608259290457,9.518864493840473,0.37802509501023485,0.834030270576477,0.8829474449157715,0.834030270576477,0.022662888837133945,0.8445744514465332,1104.3512609359425,24854.243387590363,3,0.5758449889981421
test_A_00000000,A,1,finfet_14nm,1,310.29036781439254,335.82386632668306,9.75228803210116,1.8522376622030563,310.38860692083836,335.7414357662201,9.785964761357862,2.093696777320659,0.784974992275238,0.9565919041633606,0.784974992275238,0.031489926147188825,0.7849739193916321,1460.9234227034062,35814.26482415087,3,0.8951175629990757
test_A_00000001,A,2,finfet_14nm,1,651.9774825258738,253.07754298844333,8.928853190878932,1.4287922546693146,652.0293028112501,253.0638171583414,8.898625547029415,1.3755405989981215,0.8949201703071594,0.9302121996879578,0.8949201703071594,0.10590187814963517,0.8949202299118042,795.0826988032373,18903.156120741995,3,0.6045334090013057
