pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,secs
test_B_00000000,B,1,finfet_28nm,1,882.5915274119764,779.962092758821,11.400707230344931,-0.3128462573571777,883.0067867776379,780.065871834755,11.11334426230096,-0.33121404416084843,0.8121998310089111,0.8548673987388611,0.8121998310089111,0.03518213525101806,0.8121996521949768,1414.3941216944272,34453.587342872685,2,5.100067724000837
test_B_00000005,B,2,finfet_10nm,1,203.9262661807864,283.03159240371303,9.696137512032337,-2.022402186298997,205.236251398921,282.9838753324002,9.819027110010335,-2.5713135586712648,0.7800350189208984,0.8766708970069885,0.7800350189208984,0.03356633891862421,0.7800351977348328,1433.9839276328607,21513.905099200652,2,6.816052336005669
test_B_00000010,B,3,finfet_28nm,1,882.9308871635669,720.9221212716368,9.913353708710648,3.3182691695614395,880.6487660706043,720.9656516127288,10.109827035558167,2.9608983543503533,0.5036719441413879,0.8834242820739746,0.5036719441413879,0.07709523054502274,0.5036720633506775,807.7959842245241,25912.992703620883,3,7.7913894609955605
test_B_00000015,B,4,dram_legacy,1,445.4891611663634,212.82400962056096,8.830202110623947,4.875314999995252,147.52705760113895,731.5646969303489,11.361653241888469,5.0,0.15786634385585785,0.15786634385585785,0.17561790347099304,0.7378996644494537,0.2344215214252472,51.73684420375319,1912.0781449108113,3,9.110858064006607
test_B_00000020,B,1,finfet_22nm,1,271.70882117647045,299.79230148517746,11.826808256495925,1.2205180134226603,272.03687173873186,299.78739212453365,11.762795340324054,1.1915343813281742,0.4968588948249817,0.4968588948249817,0.8820018172264099,0.1357819825048474,0.8981119394302368,580.4016686425551,40285.97530839003,3,8.608659397999872
test_B_00000025,B,2,finfet_10nm,1,286.3466033676082,783.3391804223791,8.758131740916593,1.9492766873020797,285.5603168196976,783.4098283573985,8.73301543995746,1.8865942343492321,0.7471518516540527,0.8972764611244202,0.7471518516540527,0.12535219510341608,0.7471513748168945,781.9337201396148,18335.387303429463,2,5.506872491001559
test_B_00000030,B,3,dram_wide,1,375.4601060968794,427.0642093721365,9.526766757381395,1.0405473595500343,660.9881654083729,330.2451730668545,8.432585048006047,0.8769352435004065,0.12040598690509796,0.12040598690509796,0.4758307933807373,0.7778144375419306,0.5186628103256226,56.811970199370215,2100.130884567866,3,7.484266804000072
test_B_00000035,B,4,finfet_22nm,1,252.27042985323425,201.2071327224104,11.196759419189949,-2.5613853239324227,251.4860440324992,201.3382327258587,11.341719690980332,-2.4810271943582047,0.36521992087364197,0.822202742099762,0.36521992087364197,0.15721560679566077,0.36521899700164795,462.71656953802335,22204.221107473124,3,9.296813598004519
test_B_00000040,B,1,dram_wide,1,655.7465361063262,294.60860456201334,9.025077768115151,-1.1825736777440143,655.9014046341181,294.60524198412895,9.048357482797408,-1.3291925066464776,0.7667694687843323,0.7667694687843323,0.7891998887062073,0.4853557418823333,0.7956231236457825,359.4516325638463,23415.55779407045,2,5.864365217996237
test_B_00000045,B,2,finfet_22nm,1,399.6198689251869,74.70024040469326,8.821640809339563,4.154576898999848,400.856413051486,74.92479473352432,9.01045227589622,4.029661234153278,0.6640320420265198,0.9360045194625854,0.6640320420265198,0.028199135306984726,0.6640324592590332,1101.2621418911472,22345.212140956446,3,9.324207100995409
test_B_00000050,B,3,dram_wide,1,424.824572429496,460.5402543008321,8.48527089965399,3.747447180931559,424.30567786097527,460.5936473608017,8.54874464167576,3.6994708586460296,0.4536391496658325,0.4536391496658325,0.4560260474681854,0.3494634993789091,0.5234097838401794,152.18632674292556,10380.309048908577,3,7.326112711998576
test_B_00000055,B,4,finfet_10nm,1,187.86263284984125,149.13145153801764,10.843606416375794,0.1658224581733591,190.39604157209396,149.12890301644802,10.840289637511543,-0.034946557188075544,0.43146803975105286,0.7159672975540161,0.43146803975105286,0.3820915492570807,0.46183449029922485,128.82863383045722,8038.7229433781495,3,11.355804259001161
test_B_00000080,B,1,finfet_14nm,1,873.7441982724522,116.15445215078898,11.099351870847178,2.416317036369664,873.1558270156384,116.24230010807514,10.735235501480417,3.178999887834778,0.6844301223754883,0.7696888446807861,0.6844301223754883,0.32478671496439776,0.7302519083023071,466.4700829134333,28100.96922321444,3,11.119494847000169
test_B_00000085,B,2,dram_dense,1,557.1526560682406,140.4403918593947,9.894828480680625,-0.1377490851717731,557.7808254510164,140.44208532571793,9.902374629434979,-0.15964456832618298,0.7018654942512512,0.7850506901741028,0.7018654942512512,0.2533050349765564,0.7464853525161743,497.9906294526704,26927.661970802397,2,6.83609039500152
test_B_00000090,B,3,finfet_45nm,1,233.07973343118613,660.114141730807,9.082772705336604,4.099825059657928,233.48234120570123,660.2000543177128,9.102619020860313,3.686740861836403,0.6603689193725586,0.9276353120803833,0.6603689193725586,0.011299925302660685,0.6603683233261108,1454.4195661820029,22322.696438118677,1,2.6789438350024284
test_B_00000095,B,4,dram_1x,1,750.3012644630953,258.5116787674443,8.68863609772266,0.4181294534237567,751.2584470957518,258.56696193665266,8.56025556061903,-0.05784737917332625,0.3369382917881012,0.7310839891433716,0.3369382917881012,0.3049324759403448,0.336938738822937,230.26160580707608,11827.434803095428,3,9.090441312997427
test_B_00000060,B,1,dram_1x,1,82.77359414766403,529.2853002379677,8.996639870902003,3.45384377916179,83.24794337153435,529.2179118692875,8.865518961419417,3.542517827666302,0.8096757531166077,0.8793061375617981,0.8096757531166077,0.1476506830218917,0.795939564704895,685.8092440020822,13656.72548087857,3,7.087650546003715
test_B_00000065,B,2,finfet_22nm,1,915.2708237605796,787.8019652934795,8.19419098700213,4.581524580014889,914.9333027601242,787.8756053522229,8.23813213903673,4.550667115327558,0.6196442246437073,0.8760168552398682,0.6196442246437073,0.07809046518216761,0.6196441054344177,886.4303162697871,14761.59466716886,3,8.26975478100212
test_B_00000070,B,3,finfet_28nm,1,216.05743132011477,173.12968236129342,11.861559287070618,-2.485756192184964,215.03544407710433,172.91214571148157,11.91398687162007,-1.9473055781490152,0.4722415804862976,0.7659039497375488,0.4722415804862976,0.27236238549959313,0.47224289178848267,341.4974313059418,21733.112658225993,3,10.204649788000097
test_B_00000075,B,4,finfet_14nm,1,425.36063888719326,642.2146450048566,11.907482560839007,-0.5109987656632118,424.5496582686901,642.3011838793755,11.91554674062634,-1.2777518708196638,0.4301367402076721,0.46457183361053467,0.4301367402076721,0.9839012155414614,0.4939854145050049,66.51367537410128,3454.931108229934,3,8.072709806998319
test_B_00000100,B,1,finfet_7nm,1,293.88179054451587,456.79029753971406,8.480257380072965,0.9104670135134504,292.9752221517265,456.9061774536967,8.449720001466442,0.6296727721713915,0.760514497756958,0.7630103826522827,0.760514497756958,0.03815388208049408,0.7605142593383789,871.1333241919078,15993.910605238008,3,8.587408387000323
test_B_00000105,B,2,finfet_10nm,1,212.23055740848503,119.17765210020492,10.569815171384702,0.5672333173839119,212.410673327744,119.28309924900532,10.280239030979766,0.46293992264849637,0.7386993169784546,0.7689571976661682,0.7386993169784546,0.08544134812902698,0.7386986613273621,1031.6408730545816,25568.708649164146,1,3.1680297550046816
test_B_00000110,B,3,dram_compact,1,806.583125877725,556.0198221455197,9.623888110570864,3.797256241197273,807.356829687953,555.9606141149998,9.569584905857356,3.702881271653628,0.5367690324783325,0.7682018876075745,0.5367690324783325,0.21977253924085657,0.588649332523346,447.7074987105244,14019.079845879156,3,8.20413420299883
test_B_00000115,B,4,dram_dense,1,376.2400319784989,256.69597699773044,11.264348936069734,-2.069206867982908,376.20046700537205,256.6795645058155,11.23198240470154,-2.2487721745165854,0.4408312141895294,0.8979107141494751,0.4408312141895294,0.23845976173561556,0.4408304989337921,269.88978205441515,20207.353754900356,3,10.114037405997806
test_B_00000140,B,1,dram_1x,1,288.58998793541014,469.50305643001576,11.172408324125712,-3.098524778858059,289.19876343011856,469.49878078501206,11.15452703604514,-3.1460259923320155,0.871707022190094,0.875177800655365,0.871707022190094,0.01802434339752505,0.8717074990272522,1380.7230737144848,19849.983123351176,2,4.823221528997237
test_B_00000145,B,2,dram_wide,1,217.5362481694106,637.8522516029584,9.780480087195825,4.297092992667407,217.46782663837075,637.7769796252251,9.94971711696191,3.994067753169345,0.7038800120353699,0.9523032307624817,0.7038800120353699,0.10950809466885422,0.7038800120353699,790.1989765020709,27046.361976369782,2,6.996966493999935
test_B_00000150,B,3,finfet_14nm,1,713.0478973806654,692.5775699115319,8.045949828477102,4.766674651606337,710.3623278588057,692.49228658434,8.093683268373754,4.536713539417347,0.7136614918708801,0.7136614918708801,0.7693419456481934,0.3999149186941928,0.7697606682777405,279.17214616392135,9362.24559491781,3,8.398131525005738
test_B_00000155,B,4,finfet_10nm,1,498.06255969793614,188.1034060912664,9.41957452239859,-1.4335847140274471,498.60654290765524,188.7969077527523,9.617304991313341,-0.07080749335352235,0.3392435312271118,0.4460144340991974,0.3392435312271118,0.6074232376155145,0.35694295167922974,69.05026369209925,2918.554430287473,2,7.222392860996479
test_B_00000120,B,1,finfet_45nm,1,99.56252931818436,872.7228387174722,8.162464980187515,-3.822029150730174,98.73909848928452,872.374189466238,8.385975097349787,-3.7950540840120013,0.8422587513923645,0.8422587513923645,0.866588830947876,0.023261777925273217,0.8665890097618103,1152.3445049942645,14307.016734818413,2,5.464631711998663
test_B_00000125,B,2,dram_legacy,1,559.4281749272095,801.636525095231,8.641030812801882,2.1626910270223023,558.5744061395526,801.6762497425079,8.567778207774323,2.233387978171448,0.31340399384498596,0.590185284614563,0.31340399384498596,0.24029716312386218,0.3565341830253601,211.94645045792174,9260.15455305718,3,8.406462635000935
test_B_00000130,B,3,finfet_22nm,1,132.0887502013647,107.16199052603464,11.741419466298254,-1.724669786791424,132.90269634127617,106.61137992888689,11.3639370883553,-2.4257505248369933,0.4222988784313202,0.8099357485771179,0.4222988784313202,0.19979266240996868,0.42229780554771423,500.6211612717419,23959.601279419257,3,10.966527098004008
test_B_00000135,B,4,finfet_10nm,1,708.422551735437,260.7984348394334,9.369832749960496,1.1248239300314902,708.3341940641403,260.5751477405429,9.313309896957996,0.5162181306915664,0.44488078355789185,0.44488078355789185,0.6061983704566956,0.6002550154671958,0.6389241814613342,131.5065037735125,9473.374008845429,2,7.227443714000401
test_B_00000160,B,1,finfet_28nm,1,187.7383171505843,616.4640878482021,9.485255903313863,0.3292171904633658,188.422826372087,616.4260703921318,9.382672427727908,0.458517379005412,0.8504555225372314,0.9286836385726929,0.8504555225372314,0.23203881834517853,0.8504555225372314,382.15707234879153,13284.448378774227,3,9.898699415003648
test_B_00000165,B,2,dram_compact,1,503.8195393385028,505.2234145662239,10.32146394858652,3.496023790935091,502.79683142900467,505.77209225296974,10.310755596832108,3.3456119096633303,0.6385514736175537,0.6542104482650757,0.6385514736175537,0.041895544573849995,0.6640483736991882,861.5349752445888,22459.999535879684,2,4.102229862997774
test_B_00000170,B,3,finfet_10nm,1,61.28622238456859,326.52517723408585,10.560433834531135,4.115380746337813,62.64995478093624,326.6093341112137,10.83960015544175,3.950569363669443,0.4278475046157837,0.6555191874504089,0.4278475046157837,0.5296031374311941,0.4840795695781708,229.76473300284644,19412.09447531274,3,8.336851559004572
test_B_00000175,B,4,finfet_14nm,1,76.9837750336813,754.9902354695096,8.035104576120261,0.8494868560279318,75.03558564558625,755.9090187549591,8.0,1.2953042321663444,0.4238961338996887,0.7703666687011719,0.4238961338996887,0.2136254151770019,0.46851375699043274,199.77472042066543,9610.284384865567,3,9.137941294000484
test_B_00000180,B,1,dram_legacy,1,689.0330983373095,444.3452705784207,9.613958986149486,4.98618422439916,689.2295598983765,444.36277405917645,9.669416414294917,4.796188480115006,0.8690869212150574,0.9020849466323853,0.8690869212150574,0.03418906811693621,0.8842717409133911,1371.9558570237416,27270.592587774972,3,10.791319682000903
test_B_00000185,B,2,finfet_45nm,1,521.6880120364573,368.16370355284937,11.20593365073364,-0.3046508725595078,521.9881187323481,368.1509465277195,11.237456029726012,-0.327924458847592,0.7640185952186584,0.7640185952186584,0.788263201713562,0.20615863265279852,0.7882623672485352,585.6939992478121,31102.541075564524,2,5.326084550993983
test_B_00000190,B,3,dram_dense,1,702.6116624035795,351.40037274168526,10.402975716185296,0.3060262202332424,702.8933577537537,351.3949812427163,10.420214372708704,0.05469288332912711,0.48198238015174866,0.9461128115653992,0.48198238015174866,0.21505253308750083,0.48828330636024475,680.1624710907604,24406.369580296334,3,8.819150987001194
test_B_00000195,B,4,dram_dense,1,488.10063489292816,486.0618684572093,10.908112642730126,4.325935951677318,464.99879798293114,186.33435505628586,11.646847801824656,-0.03007531682196293,0.22696012258529663,0.22696012258529663,0.2437020242214203,0.8913992455930115,0.29917988181114197,86.75146742624908,4831.8318668403035,3,8.288340336002875
test_B_00000200,B,1,dram_compact,1,162.18597170810756,401.21818977998487,9.295719250140763,-0.0419075301456697,162.11632602661848,401.12942719459534,9.170718298760239,-0.24644584400975822,0.825137734413147,0.8612015843391418,0.825137734413147,0.025635246908603034,0.8251370191574097,1298.2737324674108,27788.37520613931,3,8.549473349004984
test_B_00000205,B,2,finfet_45nm,1,921.50272068578,459.3674346184035,11.139941103271896,2.518261894554118,919.9716524034739,459.40235352516174,11.262250472728288,2.424873483670564,0.6394665241241455,0.9110573530197144,0.6394665241241455,0.07376371818238082,0.6581450700759888,1078.4987760044507,25649.46825232808,3,8.303453518004972
test_B_00000210,B,3,dram_loose,1,411.3843959225804,482.5866131397836,10.8453770429872,-4.330305085358662,329.0,269.0,10.853623638054513,1.9137336346794533,0.08967309445142746,0.17653372883796692,0.08967309445142746,0.9524579179601752,0.10240830481052399,16.303567166759418,234.1538366369788,3,10.664334787004918
test_B_00000215,B,4,finfet_10nm,1,391.8466933763809,419.505012076804,9.38288855297767,3.049766442651812,390.82968217134476,419.2414273619652,9.378330685260137,2.883439738505033,0.35731393098831177,0.9521797299385071,0.35731393098831177,0.10822747994122038,0.3573133647441864,375.1131276940778,20848.658057384026,3,10.311798472997907
test_B_00000220,B,1,finfet_45nm,1,509.0520772670111,178.51937624215725,10.341078764775489,2.899160573893821,508.1981378495693,178.45193684473634,10.28173804542579,2.5018691410181426,0.7849786877632141,0.9356067776679993,0.7849786877632141,0.024146025193419046,0.7849775552749634,1643.5945014904403,21572.192709056035,3,9.874098952997883
test_B_00000225,B,2,dram_1x,1,442.9729053873903,126.07292378653972,11.585400317904757,3.7081763820630016,442.5932151079178,125.69655518233776,11.496490943973365,2.350253032658871,0.20597928762435913,0.4521034061908722,0.20597928762435913,0.7086258582934967,0.2551632821559906,76.7153727054847,4520.283613715268,3,9.328342141001485
test_B_00000230,B,3,dram_loose,1,228.26160105798965,641.9033399846502,11.962704298693248,1.7133081506264256,225.33857437968254,641.9341553524137,11.875176461791597,1.6815763664959482,0.39794281125068665,0.7322061061859131,0.39794281125068665,0.8109080800170623,0.46521347761154175,169.8750497975943,14263.560227686472,3,8.108680751996872
test_B_00000235,B,4,finfet_10nm,1,483.5934574122747,102.49787494364584,9.613574880573628,-0.5089915441400015,485.6369261741638,102.33512997627258,9.619423499303178,-0.1216643429882507,0.4010644853115082,0.5469821691513062,0.4010644853115082,0.2591224504562465,0.42648813128471375,219.50592836881646,10169.25369988891,3,10.690180193996639
test_B_00000240,B,1,dram_loose,1,743.8779965146925,418.5234248743955,8.359831643474573,4.371680072409172,743.3858706429601,418.55148707330227,8.386052118864907,4.301199141186056,0.8384073376655579,0.942135214805603,0.8384073376655579,0.020987665538896066,0.8384075164794922,1396.6663688419994,17154.460040852267,3,8.408349263998389
test_B_00000245,B,2,dram_loose,1,218.91365928712247,146.06095214671717,8.067055588095963,3.472179372471881,218.70866522192955,145.2326423227787,8.0,3.094743522010487,0.47859540581703186,0.47859540581703186,0.6177703142166138,0.1002078305388562,0.6815565228462219,583.3684738144806,12379.076710647541,3,9.609121970999695
